Ensembl Gene ID	Ensembl Transcript ID	MEDLINE: PubMed ID	Associated Gene Name
ENSG00000104938	ENST00000334806	19111020	CLEC4M
ENSG00000104938	ENST00000334806	15950449	CLEC4M
ENSG00000104938	ENST00000334806	17565868	CLEC4M
ENSG00000104938	ENST00000334806	17715238	CLEC4M
ENSG00000104938	ENST00000334806	17451829	CLEC4M
ENSG00000104938	ENST00000334806	17923501	CLEC4M
ENSG00000104938	ENST00000334806	15496474	CLEC4M
ENSG00000090659	ENST00000394161	15950449	CD209
ENSG00000090659	ENST00000394161	17715238	CD209
ENSG00000090659	ENST00000394161	18799586	CD209
ENSG00000090659	ENST00000394161	16501078	CD209
ENSG00000090659	ENST00000315599	15950449	CD209
ENSG00000090659	ENST00000315599	17715238	CD209
ENSG00000090659	ENST00000315599	18799586	CD209
ENSG00000090659	ENST00000315599	16501078	CD209
ENSG00000090659	ENST00000354397	15950449	CD209
ENSG00000090659	ENST00000354397	17715238	CD209
ENSG00000090659	ENST00000354397	18799586	CD209
ENSG00000090659	ENST00000354397	16501078	CD209
ENSG00000090659	ENST00000301357	15950449	CD209
ENSG00000090659	ENST00000301357	17715238	CD209
ENSG00000090659	ENST00000301357	18799586	CD209
ENSG00000090659	ENST00000301357	16501078	CD209
ENSG00000090659	ENST00000315591	15950449	CD209
ENSG00000090659	ENST00000315591	17715238	CD209
ENSG00000090659	ENST00000315591	18799586	CD209
ENSG00000090659	ENST00000315591	16501078	CD209
ENSG00000090659	ENST00000204801	15950449	CD209
ENSG00000090659	ENST00000204801	17715238	CD209
ENSG00000090659	ENST00000204801	18799586	CD209
ENSG00000090659	ENST00000204801	16501078	CD209
ENSG00000090659	ENST00000394173	15950449	CD209
ENSG00000090659	ENST00000394173	17715238	CD209
ENSG00000090659	ENST00000394173	18799586	CD209
ENSG00000090659	ENST00000394173	16501078	CD209
ENSG00000182566	ENST00000328853	19111020	CLEC4G
ENSG00000182566	ENST00000381308	19111020	CLEC4G
ENSG00000104921	ENST00000360067	19111020	FCER2
ENSG00000104921	ENST00000360067	17570115	FCER2
ENSG00000104921	ENST00000394208	19111020	FCER2
ENSG00000104921	ENST00000394208	17570115	FCER2
ENSG00000104921	ENST00000346664	19111020	FCER2
ENSG00000104921	ENST00000346664	17570115	FCER2
ENSG00000169429	ENST00000483500	16571117	IL8
ENSG00000169429	ENST00000483500	15357874	IL8
ENSG00000169429	ENST00000483500	15271897	IL8
ENSG00000169429	ENST00000483500	14702488	IL8
ENSG00000169429	ENST00000483500	16501078	IL8
ENSG00000169429	ENST00000483500	17696609	IL8
ENSG00000169429	ENST00000483500	19544636	IL8
ENSG00000169429	ENST00000483500	16385373	IL8
ENSG00000169429	ENST00000483500	19185596	IL8
ENSG00000169429	ENST00000483500	15657466	IL8
ENSG00000169429	ENST00000483500	19004938	IL8
ENSG00000169429	ENST00000483500	15647850	IL8
ENSG00000169429	ENST00000483500	15030519	IL8
ENSG00000169429	ENST00000483500	15187168	IL8
ENSG00000169429	ENST00000483500	15585888	IL8
ENSG00000169429	ENST00000483500	19630234	IL8
ENSG00000169429	ENST00000483500	18320019	IL8
ENSG00000169429	ENST00000483500	15865221	IL8
ENSG00000169429	ENST00000483500	16689659	IL8
ENSG00000169429	ENST00000483500	17670839	IL8
ENSG00000169429	ENST00000401931	16571117	IL8
ENSG00000169429	ENST00000401931	15357874	IL8
ENSG00000169429	ENST00000401931	15271897	IL8
ENSG00000169429	ENST00000401931	14702488	IL8
ENSG00000169429	ENST00000401931	16501078	IL8
ENSG00000169429	ENST00000401931	17696609	IL8
ENSG00000169429	ENST00000401931	19544636	IL8
ENSG00000169429	ENST00000401931	16385373	IL8
ENSG00000169429	ENST00000401931	19185596	IL8
ENSG00000169429	ENST00000401931	15657466	IL8
ENSG00000169429	ENST00000401931	19004938	IL8
ENSG00000169429	ENST00000401931	15647850	IL8
ENSG00000169429	ENST00000401931	15030519	IL8
ENSG00000169429	ENST00000401931	15187168	IL8
ENSG00000169429	ENST00000401931	15585888	IL8
ENSG00000169429	ENST00000401931	19630234	IL8
ENSG00000169429	ENST00000401931	18320019	IL8
ENSG00000169429	ENST00000401931	15865221	IL8
ENSG00000169429	ENST00000401931	16689659	IL8
ENSG00000169429	ENST00000401931	17670839	IL8
ENSG00000169429	ENST00000307407	16571117	IL8
ENSG00000169429	ENST00000307407	15357874	IL8
ENSG00000169429	ENST00000307407	15271897	IL8
ENSG00000169429	ENST00000307407	14702488	IL8
ENSG00000169429	ENST00000307407	16501078	IL8
ENSG00000169429	ENST00000307407	17696609	IL8
ENSG00000169429	ENST00000307407	19544636	IL8
ENSG00000169429	ENST00000307407	16385373	IL8
ENSG00000169429	ENST00000307407	19185596	IL8
ENSG00000169429	ENST00000307407	15657466	IL8
ENSG00000169429	ENST00000307407	19004938	IL8
ENSG00000169429	ENST00000307407	15647850	IL8
ENSG00000169429	ENST00000307407	15030519	IL8
ENSG00000169429	ENST00000307407	15187168	IL8
ENSG00000169429	ENST00000307407	15585888	IL8
ENSG00000169429	ENST00000307407	19630234	IL8
ENSG00000169429	ENST00000307407	18320019	IL8
ENSG00000169429	ENST00000307407	15865221	IL8
ENSG00000169429	ENST00000307407	16689659	IL8
ENSG00000169429	ENST00000307407	17670839	IL8
ENSG00000187555	ENST00000381886	16306591	USP7
ENSG00000187555	ENST00000344836	16306591	USP7
ENSG00000179094	ENST00000413754	18512821	PER1
ENSG00000179094	ENST00000354903	18512821	PER1
ENSG00000179094	ENST00000317276	18512821	PER1
ENSG00000163631	ENST00000329326	18560223	ALB
ENSG00000163631	ENST00000329326	15535901	ALB
ENSG00000163631	ENST00000329326	16267760	ALB
ENSG00000163631	ENST00000329326	16649161	ALB
ENSG00000163631	ENST00000329326	17626812	ALB
ENSG00000163631	ENST00000415165	18560223	ALB
ENSG00000163631	ENST00000415165	15535901	ALB
ENSG00000163631	ENST00000415165	16267760	ALB
ENSG00000163631	ENST00000415165	16649161	ALB
ENSG00000163631	ENST00000415165	17626812	ALB
ENSG00000163631	ENST00000430202	18560223	ALB
ENSG00000163631	ENST00000430202	15535901	ALB
ENSG00000163631	ENST00000430202	16267760	ALB
ENSG00000163631	ENST00000430202	16649161	ALB
ENSG00000163631	ENST00000430202	17626812	ALB
ENSG00000163631	ENST00000380904	18560223	ALB
ENSG00000163631	ENST00000380904	15535901	ALB
ENSG00000163631	ENST00000380904	16267760	ALB
ENSG00000163631	ENST00000380904	16649161	ALB
ENSG00000163631	ENST00000380904	17626812	ALB
ENSG00000163631	ENST00000495173	18560223	ALB
ENSG00000163631	ENST00000495173	15535901	ALB
ENSG00000163631	ENST00000495173	16267760	ALB
ENSG00000163631	ENST00000495173	16649161	ALB
ENSG00000163631	ENST00000495173	17626812	ALB
ENSG00000163631	ENST00000486939	18560223	ALB
ENSG00000163631	ENST00000486939	15535901	ALB
ENSG00000163631	ENST00000486939	16267760	ALB
ENSG00000163631	ENST00000486939	16649161	ALB
ENSG00000163631	ENST00000486939	17626812	ALB
ENSG00000163631	ENST00000484992	18560223	ALB
ENSG00000163631	ENST00000484992	15535901	ALB
ENSG00000163631	ENST00000484992	16267760	ALB
ENSG00000163631	ENST00000484992	16649161	ALB
ENSG00000163631	ENST00000484992	17626812	ALB
ENSG00000163631	ENST00000441319	18560223	ALB
ENSG00000163631	ENST00000441319	15535901	ALB
ENSG00000163631	ENST00000441319	16267760	ALB
ENSG00000163631	ENST00000441319	16649161	ALB
ENSG00000163631	ENST00000441319	17626812	ALB
ENSG00000163631	ENST00000476441	18560223	ALB
ENSG00000163631	ENST00000476441	15535901	ALB
ENSG00000163631	ENST00000476441	16267760	ALB
ENSG00000163631	ENST00000476441	16649161	ALB
ENSG00000163631	ENST00000476441	17626812	ALB
ENSG00000163631	ENST00000295897	18560223	ALB
ENSG00000163631	ENST00000295897	15535901	ALB
ENSG00000163631	ENST00000295897	16267760	ALB
ENSG00000163631	ENST00000295897	16649161	ALB
ENSG00000163631	ENST00000295897	17626812	ALB
ENSG00000163631	ENST00000401494	18560223	ALB
ENSG00000163631	ENST00000401494	15535901	ALB
ENSG00000163631	ENST00000401494	16267760	ALB
ENSG00000163631	ENST00000401494	16649161	ALB
ENSG00000163631	ENST00000401494	17626812	ALB
ENSG00000126785	ENST00000456407	17448727	RHOJ
ENSG00000126785	ENST00000316754	17448727	RHOJ
ENSG00000023287	ENST00000435644	14671103	RB1CC1
ENSG00000023287	ENST00000435644	17330875	RB1CC1
ENSG00000023287	ENST00000025008	14671103	RB1CC1
ENSG00000023287	ENST00000025008	17330875	RB1CC1
ENSG00000177189	ENST00000379548	16458888	RPS6KA3
ENSG00000177189	ENST00000397731	16458888	RPS6KA3
ENSG00000177189	ENST00000492128	16458888	RPS6KA3
ENSG00000177189	ENST00000479809	16458888	RPS6KA3
ENSG00000177189	ENST00000474266	16458888	RPS6KA3
ENSG00000177189	ENST00000438357	16458888	RPS6KA3
ENSG00000177189	ENST00000379565	16458888	RPS6KA3
ENSG00000177189	ENST00000457145	16458888	RPS6KA3
ENSG00000160255	ENST00000302347	16328780	ITGB2
ENSG00000160255	ENST00000479849	16328780	ITGB2
ENSG00000160255	ENST00000320216	16328780	ITGB2
ENSG00000160255	ENST00000479202	16328780	ITGB2
ENSG00000160255	ENST00000397846	16328780	ITGB2
ENSG00000160255	ENST00000498666	16328780	ITGB2
ENSG00000160255	ENST00000475170	16328780	ITGB2
ENSG00000160255	ENST00000397857	16328780	ITGB2
ENSG00000160255	ENST00000397852	16328780	ITGB2
ENSG00000160255	ENST00000397854	16328780	ITGB2
ENSG00000160255	ENST00000397850	16328780	ITGB2
ENSG00000160255	ENST00000355153	16328780	ITGB2
ENSG00000125731	ENST00000437152	16038478	SH2D3A
ENSG00000125731	ENST00000437152	16912115	SH2D3A
ENSG00000125731	ENST00000437152	17207625	SH2D3A
ENSG00000125731	ENST00000245908	16038478	SH2D3A
ENSG00000125731	ENST00000245908	16912115	SH2D3A
ENSG00000125731	ENST00000245908	17207625	SH2D3A
ENSG00000145741	ENST00000380591	18433331	BTF3
ENSG00000145741	ENST00000335895	18433331	BTF3
ENSG00000141510	ENST00000414315	15777647	TP53
ENSG00000141510	ENST00000414315	17413032	TP53
ENSG00000141510	ENST00000359597	15777647	TP53
ENSG00000141510	ENST00000359597	17413032	TP53
ENSG00000141510	ENST00000420246	15777647	TP53
ENSG00000141510	ENST00000420246	17413032	TP53
ENSG00000141510	ENST00000419024	15777647	TP53
ENSG00000141510	ENST00000419024	17413032	TP53
ENSG00000141510	ENST00000455263	15777647	TP53
ENSG00000141510	ENST00000455263	17413032	TP53
ENSG00000141510	ENST00000396473	15777647	TP53
ENSG00000141510	ENST00000396473	17413032	TP53
ENSG00000141510	ENST00000269305	15777647	TP53
ENSG00000141510	ENST00000269305	17413032	TP53
ENSG00000141510	ENST00000445888	15777647	TP53
ENSG00000141510	ENST00000445888	17413032	TP53
ENSG00000141510	ENST00000413465	15777647	TP53
ENSG00000141510	ENST00000413465	17413032	TP53
ENSG00000104833	ENST00000411712	17055551	TUBB4
ENSG00000104833	ENST00000412858	17055551	TUBB4
ENSG00000104833	ENST00000264071	17055551	TUBB4
ENSG00000129226	ENST00000380498	16224511	CD68
ENSG00000129226	ENST00000380498	14506633	CD68
ENSG00000129226	ENST00000250092	16224511	CD68
ENSG00000129226	ENST00000250092	14506633	CD68
ENSG00000172062	ENST00000305043	16027775	SMN1
ENSG00000172062	ENST00000351205	16027775	SMN1
ENSG00000172062	ENST00000380707	16027775	SMN1
ENSG00000205571	ENST00000380741	16027775	SMN2
ENSG00000205571	ENST00000429384	16027775	SMN2
ENSG00000205571	ENST00000380742	16027775	SMN2
ENSG00000205571	ENST00000380743	16027775	SMN2
ENSG00000104368	ENST00000411658	15613000	PLAT
ENSG00000104368	ENST00000270189	15613000	PLAT
ENSG00000104368	ENST00000270187	15613000	PLAT
ENSG00000104368	ENST00000429710	15613000	PLAT
ENSG00000104368	ENST00000429089	15613000	PLAT
ENSG00000104368	ENST00000412598	15613000	PLAT
ENSG00000104368	ENST00000352041	15613000	PLAT
ENSG00000104368	ENST00000220809	15613000	PLAT
ENSG00000130234	ENST00000427411	18449585	ACE2
ENSG00000130234	ENST00000427411	15950449	ACE2
ENSG00000130234	ENST00000427411	18359708	ACE2
ENSG00000130234	ENST00000427411	16954221	ACE2
ENSG00000130234	ENST00000427411	18554741	ACE2
ENSG00000130234	ENST00000427411	18801550	ACE2
ENSG00000130234	ENST00000427411	15791205	ACE2
ENSG00000130234	ENST00000427411	15645376	ACE2
ENSG00000130234	ENST00000427411	18931070	ACE2
ENSG00000130234	ENST00000427411	17565868	ACE2
ENSG00000130234	ENST00000427411	15979045	ACE2
ENSG00000130234	ENST00000427411	18077725	ACE2
ENSG00000130234	ENST00000427411	17031779	ACE2
ENSG00000130234	ENST00000427411	16054014	ACE2
ENSG00000130234	ENST00000427411	15731278	ACE2
ENSG00000130234	ENST00000427411	17049691	ACE2
ENSG00000130234	ENST00000427411	16916786	ACE2
ENSG00000130234	ENST00000427411	17464936	ACE2
ENSG00000130234	ENST00000427411	16261211	ACE2
ENSG00000130234	ENST00000427411	18406349	ACE2
ENSG00000130234	ENST00000427411	18070603	ACE2
ENSG00000130234	ENST00000427411	15582697	ACE2
ENSG00000130234	ENST00000427411	16337697	ACE2
ENSG00000130234	ENST00000427411	15452268	ACE2
ENSG00000130234	ENST00000427411	16166518	ACE2
ENSG00000130234	ENST00000427411	15380189	ACE2
ENSG00000130234	ENST00000427411	18199653	ACE2
ENSG00000130234	ENST00000427411	16581295	ACE2
ENSG00000130234	ENST00000427411	15258961	ACE2
ENSG00000130234	ENST00000427411	17504232	ACE2
ENSG00000130234	ENST00000427411	18448527	ACE2
ENSG00000130234	ENST00000427411	17658563	ACE2
ENSG00000130234	ENST00000427411	19685004	ACE2
ENSG00000130234	ENST00000427411	19625462	ACE2
ENSG00000130234	ENST00000427411	19164471	ACE2
ENSG00000130234	ENST00000427411	16001071	ACE2
ENSG00000130234	ENST00000427411	15141377	ACE2
ENSG00000130234	ENST00000427411	17055551	ACE2
ENSG00000130234	ENST00000427411	16282461	ACE2
ENSG00000130234	ENST00000427411	16597622	ACE2
ENSG00000130234	ENST00000427411	19420084	ACE2
ENSG00000130234	ENST00000427411	14754895	ACE2
ENSG00000130234	ENST00000427411	15980414	ACE2
ENSG00000130234	ENST00000427411	15937940	ACE2
ENSG00000130234	ENST00000427411	18587105	ACE2
ENSG00000130234	ENST00000473851	18449585	ACE2
ENSG00000130234	ENST00000473851	15950449	ACE2
ENSG00000130234	ENST00000473851	18359708	ACE2
ENSG00000130234	ENST00000473851	16954221	ACE2
ENSG00000130234	ENST00000473851	18554741	ACE2
ENSG00000130234	ENST00000473851	18801550	ACE2
ENSG00000130234	ENST00000473851	15791205	ACE2
ENSG00000130234	ENST00000473851	15645376	ACE2
ENSG00000130234	ENST00000473851	18931070	ACE2
ENSG00000130234	ENST00000473851	17565868	ACE2
ENSG00000130234	ENST00000473851	15979045	ACE2
ENSG00000130234	ENST00000473851	18077725	ACE2
ENSG00000130234	ENST00000473851	17031779	ACE2
ENSG00000130234	ENST00000473851	16054014	ACE2
ENSG00000130234	ENST00000473851	15731278	ACE2
ENSG00000130234	ENST00000473851	17049691	ACE2
ENSG00000130234	ENST00000473851	16916786	ACE2
ENSG00000130234	ENST00000473851	17464936	ACE2
ENSG00000130234	ENST00000473851	16261211	ACE2
ENSG00000130234	ENST00000473851	18406349	ACE2
ENSG00000130234	ENST00000473851	18070603	ACE2
ENSG00000130234	ENST00000473851	15582697	ACE2
ENSG00000130234	ENST00000473851	16337697	ACE2
ENSG00000130234	ENST00000473851	15452268	ACE2
ENSG00000130234	ENST00000473851	16166518	ACE2
ENSG00000130234	ENST00000473851	15380189	ACE2
ENSG00000130234	ENST00000473851	18199653	ACE2
ENSG00000130234	ENST00000473851	16581295	ACE2
ENSG00000130234	ENST00000473851	15258961	ACE2
ENSG00000130234	ENST00000473851	17504232	ACE2
ENSG00000130234	ENST00000473851	18448527	ACE2
ENSG00000130234	ENST00000473851	17658563	ACE2
ENSG00000130234	ENST00000473851	19685004	ACE2
ENSG00000130234	ENST00000473851	19625462	ACE2
ENSG00000130234	ENST00000473851	19164471	ACE2
ENSG00000130234	ENST00000473851	16001071	ACE2
ENSG00000130234	ENST00000473851	15141377	ACE2
ENSG00000130234	ENST00000473851	17055551	ACE2
ENSG00000130234	ENST00000473851	16282461	ACE2
ENSG00000130234	ENST00000473851	16597622	ACE2
ENSG00000130234	ENST00000473851	19420084	ACE2
ENSG00000130234	ENST00000473851	14754895	ACE2
ENSG00000130234	ENST00000473851	15980414	ACE2
ENSG00000130234	ENST00000473851	15937940	ACE2
ENSG00000130234	ENST00000473851	18587105	ACE2
ENSG00000130234	ENST00000484756	18449585	ACE2
ENSG00000130234	ENST00000484756	15950449	ACE2
ENSG00000130234	ENST00000484756	18359708	ACE2
ENSG00000130234	ENST00000484756	16954221	ACE2
ENSG00000130234	ENST00000484756	18554741	ACE2
ENSG00000130234	ENST00000484756	18801550	ACE2
ENSG00000130234	ENST00000484756	15791205	ACE2
ENSG00000130234	ENST00000484756	15645376	ACE2
ENSG00000130234	ENST00000484756	18931070	ACE2
ENSG00000130234	ENST00000484756	17565868	ACE2
ENSG00000130234	ENST00000484756	15979045	ACE2
ENSG00000130234	ENST00000484756	18077725	ACE2
ENSG00000130234	ENST00000484756	17031779	ACE2
ENSG00000130234	ENST00000484756	16054014	ACE2
ENSG00000130234	ENST00000484756	15731278	ACE2
ENSG00000130234	ENST00000484756	17049691	ACE2
ENSG00000130234	ENST00000484756	16916786	ACE2
ENSG00000130234	ENST00000484756	17464936	ACE2
ENSG00000130234	ENST00000484756	16261211	ACE2
ENSG00000130234	ENST00000484756	18406349	ACE2
ENSG00000130234	ENST00000484756	18070603	ACE2
ENSG00000130234	ENST00000484756	15582697	ACE2
ENSG00000130234	ENST00000484756	16337697	ACE2
ENSG00000130234	ENST00000484756	15452268	ACE2
ENSG00000130234	ENST00000484756	16166518	ACE2
ENSG00000130234	ENST00000484756	15380189	ACE2
ENSG00000130234	ENST00000484756	18199653	ACE2
ENSG00000130234	ENST00000484756	16581295	ACE2
ENSG00000130234	ENST00000484756	15258961	ACE2
ENSG00000130234	ENST00000484756	17504232	ACE2
ENSG00000130234	ENST00000484756	18448527	ACE2
ENSG00000130234	ENST00000484756	17658563	ACE2
ENSG00000130234	ENST00000484756	19685004	ACE2
ENSG00000130234	ENST00000484756	19625462	ACE2
ENSG00000130234	ENST00000484756	19164471	ACE2
ENSG00000130234	ENST00000484756	16001071	ACE2
ENSG00000130234	ENST00000484756	15141377	ACE2
ENSG00000130234	ENST00000484756	17055551	ACE2
ENSG00000130234	ENST00000484756	16282461	ACE2
ENSG00000130234	ENST00000484756	16597622	ACE2
ENSG00000130234	ENST00000484756	19420084	ACE2
ENSG00000130234	ENST00000484756	14754895	ACE2
ENSG00000130234	ENST00000484756	15980414	ACE2
ENSG00000130234	ENST00000484756	15937940	ACE2
ENSG00000130234	ENST00000484756	18587105	ACE2
ENSG00000130234	ENST00000471548	18449585	ACE2
ENSG00000130234	ENST00000471548	15950449	ACE2
ENSG00000130234	ENST00000471548	18359708	ACE2
ENSG00000130234	ENST00000471548	16954221	ACE2
ENSG00000130234	ENST00000471548	18554741	ACE2
ENSG00000130234	ENST00000471548	18801550	ACE2
ENSG00000130234	ENST00000471548	15791205	ACE2
ENSG00000130234	ENST00000471548	15645376	ACE2
ENSG00000130234	ENST00000471548	18931070	ACE2
ENSG00000130234	ENST00000471548	17565868	ACE2
ENSG00000130234	ENST00000471548	15979045	ACE2
ENSG00000130234	ENST00000471548	18077725	ACE2
ENSG00000130234	ENST00000471548	17031779	ACE2
ENSG00000130234	ENST00000471548	16054014	ACE2
ENSG00000130234	ENST00000471548	15731278	ACE2
ENSG00000130234	ENST00000471548	17049691	ACE2
ENSG00000130234	ENST00000471548	16916786	ACE2
ENSG00000130234	ENST00000471548	17464936	ACE2
ENSG00000130234	ENST00000471548	16261211	ACE2
ENSG00000130234	ENST00000471548	18406349	ACE2
ENSG00000130234	ENST00000471548	18070603	ACE2
ENSG00000130234	ENST00000471548	15582697	ACE2
ENSG00000130234	ENST00000471548	16337697	ACE2
ENSG00000130234	ENST00000471548	15452268	ACE2
ENSG00000130234	ENST00000471548	16166518	ACE2
ENSG00000130234	ENST00000471548	15380189	ACE2
ENSG00000130234	ENST00000471548	18199653	ACE2
ENSG00000130234	ENST00000471548	16581295	ACE2
ENSG00000130234	ENST00000471548	15258961	ACE2
ENSG00000130234	ENST00000471548	17504232	ACE2
ENSG00000130234	ENST00000471548	18448527	ACE2
ENSG00000130234	ENST00000471548	17658563	ACE2
ENSG00000130234	ENST00000471548	19685004	ACE2
ENSG00000130234	ENST00000471548	19625462	ACE2
ENSG00000130234	ENST00000471548	19164471	ACE2
ENSG00000130234	ENST00000471548	16001071	ACE2
ENSG00000130234	ENST00000471548	15141377	ACE2
ENSG00000130234	ENST00000471548	17055551	ACE2
ENSG00000130234	ENST00000471548	16282461	ACE2
ENSG00000130234	ENST00000471548	16597622	ACE2
ENSG00000130234	ENST00000471548	19420084	ACE2
ENSG00000130234	ENST00000471548	14754895	ACE2
ENSG00000130234	ENST00000471548	15980414	ACE2
ENSG00000130234	ENST00000471548	15937940	ACE2
ENSG00000130234	ENST00000471548	18587105	ACE2
ENSG00000130234	ENST00000252519	18449585	ACE2
ENSG00000130234	ENST00000252519	15950449	ACE2
ENSG00000130234	ENST00000252519	18359708	ACE2
ENSG00000130234	ENST00000252519	16954221	ACE2
ENSG00000130234	ENST00000252519	18554741	ACE2
ENSG00000130234	ENST00000252519	18801550	ACE2
ENSG00000130234	ENST00000252519	15791205	ACE2
ENSG00000130234	ENST00000252519	15645376	ACE2
ENSG00000130234	ENST00000252519	18931070	ACE2
ENSG00000130234	ENST00000252519	17565868	ACE2
ENSG00000130234	ENST00000252519	15979045	ACE2
ENSG00000130234	ENST00000252519	18077725	ACE2
ENSG00000130234	ENST00000252519	17031779	ACE2
ENSG00000130234	ENST00000252519	16054014	ACE2
ENSG00000130234	ENST00000252519	15731278	ACE2
ENSG00000130234	ENST00000252519	17049691	ACE2
ENSG00000130234	ENST00000252519	16916786	ACE2
ENSG00000130234	ENST00000252519	17464936	ACE2
ENSG00000130234	ENST00000252519	16261211	ACE2
ENSG00000130234	ENST00000252519	18406349	ACE2
ENSG00000130234	ENST00000252519	18070603	ACE2
ENSG00000130234	ENST00000252519	15582697	ACE2
ENSG00000130234	ENST00000252519	16337697	ACE2
ENSG00000130234	ENST00000252519	15452268	ACE2
ENSG00000130234	ENST00000252519	16166518	ACE2
ENSG00000130234	ENST00000252519	15380189	ACE2
ENSG00000130234	ENST00000252519	18199653	ACE2
ENSG00000130234	ENST00000252519	16581295	ACE2
ENSG00000130234	ENST00000252519	15258961	ACE2
ENSG00000130234	ENST00000252519	17504232	ACE2
ENSG00000130234	ENST00000252519	18448527	ACE2
ENSG00000130234	ENST00000252519	17658563	ACE2
ENSG00000130234	ENST00000252519	19685004	ACE2
ENSG00000130234	ENST00000252519	19625462	ACE2
ENSG00000130234	ENST00000252519	19164471	ACE2
ENSG00000130234	ENST00000252519	16001071	ACE2
ENSG00000130234	ENST00000252519	15141377	ACE2
ENSG00000130234	ENST00000252519	17055551	ACE2
ENSG00000130234	ENST00000252519	16282461	ACE2
ENSG00000130234	ENST00000252519	16597622	ACE2
ENSG00000130234	ENST00000252519	19420084	ACE2
ENSG00000130234	ENST00000252519	14754895	ACE2
ENSG00000130234	ENST00000252519	15980414	ACE2
ENSG00000130234	ENST00000252519	15937940	ACE2
ENSG00000130234	ENST00000252519	18587105	ACE2
ENSG00000067082	ENST00000322510	19669794	KLF6
ENSG00000067082	ENST00000461124	19669794	KLF6
ENSG00000067082	ENST00000173785	19669794	KLF6
ENSG00000067082	ENST00000492125	19669794	KLF6
ENSG00000067082	ENST00000380946	19669794	KLF6
ENSG00000067082	ENST00000469435	19669794	KLF6
ENSG00000067082	ENST00000497571	19669794	KLF6
ENSG00000157404	ENST00000412167	16133409	KIT
ENSG00000157404	ENST00000412167	15174316	KIT
ENSG00000157404	ENST00000412167	18160832	KIT
ENSG00000157404	ENST00000288135	16133409	KIT
ENSG00000157404	ENST00000288135	15174316	KIT
ENSG00000157404	ENST00000288135	18160832	KIT
ENSG00000181544	ENST00000398334	16544518	FANCB
ENSG00000181544	ENST00000398334	15629082	FANCB
ENSG00000181544	ENST00000324138	16544518	FANCB
ENSG00000181544	ENST00000324138	15629082	FANCB
ENSG00000181544	ENST00000489126	16544518	FANCB
ENSG00000181544	ENST00000489126	15629082	FANCB
ENSG00000181544	ENST00000452869	16544518	FANCB
ENSG00000181544	ENST00000452869	15629082	FANCB
ENSG00000139687	ENST00000467505	17413032	RB1
ENSG00000139687	ENST00000480491	17413032	RB1
ENSG00000139687	ENST00000267163	17413032	RB1
ENSG00000139687	ENST00000484879	17413032	RB1
ENSG00000088888	ENST00000441852	19380580	MAVS
ENSG00000088888	ENST00000358134	19380580	MAVS
ENSG00000088888	ENST00000416600	19380580	MAVS
ENSG00000088888	ENST00000356687	19380580	MAVS
ENSG00000088888	ENST00000428216	19380580	MAVS
ENSG00000100030	ENST00000415911	18055026	MAPK1
ENSG00000100030	ENST00000491588	18055026	MAPK1
ENSG00000100030	ENST00000398822	18055026	MAPK1
ENSG00000100030	ENST00000215832	18055026	MAPK1
ENSG00000157601	ENST00000455164	15135736	MX1
ENSG00000157601	ENST00000455164	15651759	MX1
ENSG00000157601	ENST00000455164	12915574	MX1
ENSG00000157601	ENST00000455164	16227300	MX1
ENSG00000157601	ENST00000455164	16824203	MX1
ENSG00000157601	ENST00000486275	15135736	MX1
ENSG00000157601	ENST00000486275	15651759	MX1
ENSG00000157601	ENST00000486275	12915574	MX1
ENSG00000157601	ENST00000486275	16227300	MX1
ENSG00000157601	ENST00000486275	16824203	MX1
ENSG00000157601	ENST00000491110	15135736	MX1
ENSG00000157601	ENST00000491110	15651759	MX1
ENSG00000157601	ENST00000491110	12915574	MX1
ENSG00000157601	ENST00000491110	16227300	MX1
ENSG00000157601	ENST00000491110	16824203	MX1
ENSG00000157601	ENST00000467510	15135736	MX1
ENSG00000157601	ENST00000467510	15651759	MX1
ENSG00000157601	ENST00000467510	12915574	MX1
ENSG00000157601	ENST00000467510	16227300	MX1
ENSG00000157601	ENST00000467510	16824203	MX1
ENSG00000157601	ENST00000427464	15135736	MX1
ENSG00000157601	ENST00000427464	15651759	MX1
ENSG00000157601	ENST00000427464	12915574	MX1
ENSG00000157601	ENST00000427464	16227300	MX1
ENSG00000157601	ENST00000427464	16824203	MX1
ENSG00000157601	ENST00000441677	15135736	MX1
ENSG00000157601	ENST00000441677	15651759	MX1
ENSG00000157601	ENST00000441677	12915574	MX1
ENSG00000157601	ENST00000441677	16227300	MX1
ENSG00000157601	ENST00000441677	16824203	MX1
ENSG00000157601	ENST00000484465	15135736	MX1
ENSG00000157601	ENST00000484465	15651759	MX1
ENSG00000157601	ENST00000484465	12915574	MX1
ENSG00000157601	ENST00000484465	16227300	MX1
ENSG00000157601	ENST00000484465	16824203	MX1
ENSG00000157601	ENST00000424365	15135736	MX1
ENSG00000157601	ENST00000424365	15651759	MX1
ENSG00000157601	ENST00000424365	12915574	MX1
ENSG00000157601	ENST00000424365	16227300	MX1
ENSG00000157601	ENST00000424365	16824203	MX1
ENSG00000157601	ENST00000417963	15135736	MX1
ENSG00000157601	ENST00000417963	15651759	MX1
ENSG00000157601	ENST00000417963	12915574	MX1
ENSG00000157601	ENST00000417963	16227300	MX1
ENSG00000157601	ENST00000417963	16824203	MX1
ENSG00000157601	ENST00000419044	15135736	MX1
